antenna_array_size,transmission_power,beamwidth,channel_gain,interference_level,user_density,carrier_frequency,mobility_speed,spectral_efficiency
128,14.50507002451125,44.14475431603268,-122.82432900293156,0.10680070400236363,387,83,68.53117949214176,8.756865156282243
16,25.28266384449369,8.613217242490117,-135.0553231448622,0.9150015377475272,829,83,2.526934026758405,2.559661608562001
16,38.66571087864804,29.65754804531822,-61.972549321674364,0.09142199181713817,672,28,69.57664142001553,1.3217808497222925
32,35.04790710397897,35.8816523377738,-87.11885966021438,0.1811832790500828,279,28,93.66872709851279,2.1916924370210253
128,36.05869503866832,48.70180532851047,-106.73799171813425,0.675662902207073,23,60,43.13575462247323,8.269551672963907
32,26.257028421350743,18.58383394895999,-76.26548822469022,0.8054323292999863,139,28,36.35342014681007,1.0542352246768378
32,30.20297299974752,13.47797737481679,-65.66883839876299,0.24067051475715306,66,39,65.96215363878939,1.4222865862675391
16,30.880618541613767,20.22974680577949,-92.84368084122423,0.8903843208552661,869,39,101.8852511014316,1.987711247091568
32,22.72392013907158,24.233677636021724,-98.28322890228225,0.259670838950414,924,73,86.73224112129547,1.9828472604967935
64,18.22165662061618,8.220301108418855,-118.77390899556264,0.7572829782755007,679,73,42.59174411616195,4.636184661685538
8,24.890987416037092,53.0001637766531,-83.70401762967592,0.05057310382422886,799,83,103.62681635979716,1.3069642346311092
16,19.165729319740706,51.76914006159425,-99.15353940323521,0.5489096316400717,753,28,105.86820972249181,2.419368811909479
8,30.700146724619973,58.02431290695595,-118.9402122785591,0.6825404787671571,875,28,77.81458970177218,2.080178257807374
32,14.225710611393996,37.033246201398555,-130.5197901121479,0.8236236107489735,74,28,24.249712330382494,3.820574710809393
16,31.81507209298924,24.512421050979132,-127.48186271971196,0.8263408109501867,926,28,65.91916382232179,2.8598841897152867
8,26.61406722137129,50.219893774903284,-112.76707551085923,0.8364421924698697,481,60,34.84418549832246,1.8942837147710772
64,29.155778429922567,30.782238100547822,-68.73155720134827,0.7302217177572492,163,73,10.905184604357805,2.590312149164208
32,24.50636940159774,31.8195295316966,-127.60597510852459,0.8118661240103798,959,39,112.21902868519453,3.8689789417829514
64,10.996093263740997,31.512258196164538,-67.85807771630171,0.3454808537234457,529,60,7.200983110681416,2.9259297768054444
32,15.565765471093634,18.173059345024598,-95.44972454623233,0.33135221873631704,512,83,9.602192370921522,2.641952536264292
32,16.255315430720074,12.513049700814493,-72.86556840157611,0.10540137739646227,820,39,106.50502892716965,2.146344145536731
8,16.14952886247463,45.318921281632115,-69.92935331863544,0.8244715176045491,194,60,46.74192311344904,-0.13982275485439027
8,38.6695449468926,32.7863725467151,-120.19521837760908,0.5254703073558932,170,39,89.7726801464987,2.290584420579179
8,25.572453554086543,50.513540715846666,-117.07843608583016,0.5992992870063887,152,60,67.71402020801183,2.169373963858729
32,17.039262455663607,41.65119774680136,-101.10956118280608,0.9523867523987246,865,60,105.3416773219877,2.0717050959416476
128,11.804270278023557,54.05296796459041,-122.35965892514824,0.7646509503848735,345,83,108.40032078272462,7.132816756508157
16,18.01084810508264,30.914234441304806,-118.49171884942452,0.918397542081558,737,73,58.897236152165135,2.150572182879803
8,18.660812103120996,36.452974917495254,-71.47702210016585,0.011302536589022472,503,39,39.32966710753538,0.4675389641317612
16,15.756019741562287,39.62567332904551,-128.70211653014803,0.19863161386186912,530,28,57.94257179795361,1.9748553031895004
128,36.37354922686494,55.00711132238581,-92.99313031124785,0.7470782671290289,721,60,23.122931363156155,7.254385683964511
16,16.73321715509982,16.11086176213695,-120.63823360152982,0.5002785352077603,157,83,52.84490676302528,2.469784931964297
64,18.61716974962245,23.161828567932364,-85.91789695579621,0.8468872244289528,819,73,110.35618896336891,3.6188975031406314
32,11.15279046886975,7.748846576282331,-108.03849723304522,0.0681866197654627,315,60,110.93931393288635,2.044795265222146
8,23.511128087745554,26.320684300060588,-89.81368519274577,0.5105704087285036,873,39,63.744125618351546,0.7167659011637489
16,27.905285467506676,51.30634617354948,-62.37943122191544,0.4261212379522308,521,39,40.91373619711317,1.0264131668870304
8,22.20723882168612,7.1702743089994625,-86.57915267174776,0.15873676337430953,912,60,21.069573316153956,1.3175218960579917
8,27.706920006072615,12.444474525272703,-108.27570544080294,0.051293848981215584,433,73,61.066230620909494,2.636295045414019
64,25.93508584003096,32.80003148507475,-77.30093991398108,0.41078880999961176,173,83,27.264921339840534,2.538103285297182
8,38.50712061462407,8.138009663318988,-116.79635744300505,0.5299405869302329,737,60,12.299559502705538,1.6955591861836266
128,11.744913865164273,5.074449414350749,-60.79129231305073,0.5128747423052678,154,73,44.24435088047536,5.925111624669502
8,26.200357438135317,8.447929189202622,-62.40587797238473,0.37667644042946247,235,60,96.18473528628905,0.7351903256138872
16,12.565255925634043,48.10854814669685,-136.9943127680874,0.8446659090902243,576,60,10.77865553107257,2.4663849562948563
32,39.630040239899415,8.4459261900445,-116.98938167650574,0.391910562943909,827,73,2.1256620731266818,3.5736553811847007
64,26.789209939246536,56.55634365734154,-93.59289322644364,0.35489768348655404,809,60,60.64244018853913,4.5236454787207405
64,31.543692286794833,53.59056196423334,-134.6386769799032,0.47164949075059537,430,73,11.842227331190474,5.45606691390873
32,16.50219400272327,17.431594879879984,-68.83845511649895,0.7600055449620985,316,39,97.74782545362032,1.6169686134004515
128,30.888663276344193,24.222850464775032,-117.8944713227317,0.988420993963481,23,60,51.155726088411114,7.907192308926739
8,13.075291839720379,40.923953479220565,-98.79954722322215,0.1332099241366287,982,28,95.57421234453713,1.8851953094361957
8,13.606271661118253,53.23998195600039,-94.1914213694382,0.47173983751843906,526,39,34.468961756980896,1.3092109541697234
64,30.084608655945704,10.604081343630744,-133.0386225357769,0.3169426217672814,264,28,91.54174828157748,5.882453451239504
16,39.2437948644035,11.296820093624781,-68.76723862245372,0.380951845023475,666,28,93.53796202614342,0.520685252756524
32,38.34196066874231,34.62859888739928,-83.9088324466021,0.2187138889065392,317,39,72.76633403796633,2.587608620057018
128,13.851828683623758,35.3875532074339,-94.58181456551563,0.5044559416693554,813,83,1.1735256366914237,7.639346856468185
32,10.947584344769261,49.14221237688971,-105.32222137954925,0.08061540516960175,486,83,29.986512771708014,2.6505271344677355
8,19.730012593461268,45.74972308836393,-76.18141893214288,0.10901361564092871,870,60,103.06099000971123,0.49860280530451506
128,16.842393158467974,8.977406139186623,-128.47369711894405,0.45851856218701537,235,39,89.42897834069295,8.47109950036901
128,23.541610729890266,49.269872726279125,-86.10836660200738,0.5855876838726125,152,28,115.55495935783556,7.419638094155973
64,14.68457792098571,34.82304630205165,-101.8931413359121,0.41918287590212133,923,60,106.64958201765755,2.9962654739970027
128,20.829216908200806,46.32562973159751,-129.4627977136725,0.49253538071428926,375,28,7.493312996870896,8.198539613381282
128,16.61458627210526,36.76763512346366,-61.839443644884525,0.013682414760681105,839,60,87.94529434606781,6.234710629344371
128,24.908904487174908,42.27972601705243,-137.2070757875021,0.8287089838180064,177,73,109.0038312495698,8.28341223144482
8,23.566538226694213,21.10521201855306,-137.66641890837883,0.22123869644606398,547,60,4.56590139721091,2.2165973045754566
64,24.90300576577508,29.714235812180313,-71.21642601506835,0.765858643884742,604,39,87.94060047268987,2.8428909341802187
64,29.00434659478442,40.327903924787506,-79.66013922543354,0.6880455570741288,626,83,62.42335292686627,2.735668994456665
64,26.506796264687853,27.414866706783695,-101.23696039359913,0.6493788202366224,703,39,46.83454903957637,4.234259599720801
32,13.947030553817793,7.405648976992104,-89.09005747733005,0.6665219766930349,189,73,51.47027513924523,2.717743767484105
8,10.172759814943648,13.18377831728136,-66.29539902296196,0.5702869387313905,339,39,96.80230257162955,-0.1652366466435561
32,36.780151332309245,16.136430809088058,-135.6292463999222,0.4840205725094041,640,39,0.26209714286985264,3.8771060982755365
64,22.43872371181071,18.238099150787775,-111.43030725595978,0.6564096035006569,117,60,37.61728318157405,4.101384858180107
64,10.39005770532208,24.54615127771567,-105.98174516498449,0.5402965317903072,139,39,43.21195569385359,3.842496951877352
32,22.057927408277266,27.647104787147967,-133.8416426348027,0.04013885908536652,547,83,104.18436909347747,4.989385327968691
8,12.635994974345,58.434297999557785,-108.9739128066455,0.8719130612805055,850,83,116.97238121044957,0.8122042404797534
32,30.768296935535574,29.7356913347797,-67.51303516149916,0.3610747263410372,658,28,83.80055655352832,1.7346889792666544
128,34.23537825823776,12.18587891029046,-63.12638824569403,0.4183895333783335,197,73,65.28359583534908,6.039127209340298
32,21.815932169624755,59.6616613894834,-117.97694292385118,0.40273948474683074,603,39,119.97018761148533,3.9145655602694625
16,36.94162868322141,51.55828862796529,-66.54087306596503,0.9384821582141546,336,60,117.73171494162115,0.2441690005345909
8,17.01136245731299,43.88370681006439,-65.83009745084405,0.9562918815133613,642,83,13.848355117728977,0.17047491993396124
8,16.57641962074133,22.015499482453016,-93.30291298149089,0.481277951219237,303,73,72.65333823664108,1.3181509487384147
16,14.450296028862667,30.218765488503987,-136.88495866498675,0.7286562842366027,219,83,52.64013264378906,2.8844857626963507
16,34.57306953022599,45.12295257588182,-70.98876230806569,0.8706884554574393,175,73,72.8151474985604,-0.11498860590376936
64,26.23799736028331,33.19601142297791,-85.18925521004127,0.3057439574472911,683,39,31.367677987247387,4.3023486338042325
8,30.76484025082396,26.890291112497657,-110.19928547572273,0.219634928594569,877,39,72.79938357310412,1.5418331163605483
8,25.988733596540058,18.575312806104623,-110.0361405296335,0.486173654104883,781,28,81.66802096328581,0.9882129725568005
8,17.867921328994754,56.737358481343726,-137.98452688326165,0.9042432914075651,610,28,55.44472114074667,1.382902647587875
64,16.62308838366281,21.761310246237333,-130.5958959879824,0.8200675020556494,590,83,4.315890745609536,5.32431986331447
8,24.600068242741088,44.81851805063516,-124.96636953477416,0.5411138248788447,961,39,83.69373937971673,1.5211019730029376
16,35.22614738277768,16.50520059743603,-68.12908267327721,0.23356736106861098,493,60,29.075199504055984,0.6045437412224718
16,39.764740444699385,38.42636672389974,-95.90720304669023,0.8295627156830498,569,60,11.17285878100681,1.1347521468732982
8,20.638664729223294,14.058849438776274,-119.92855634471181,0.6738388982700046,459,28,114.60275035340022,2.066919567856211
16,35.166942593378025,47.040496422195474,-88.75078531608901,0.4579289944340279,906,28,22.027693706031943,2.6024764178899016
32,35.11039985091016,14.55688762246591,-120.1293113005434,3.071884538241587e-05,825,73,84.95290988879937,3.3565787873411117
16,29.22916232035996,5.808136376022461,-78.17828642679368,0.9420582194885955,487,39,9.075643660145936,1.9799244176879423
32,13.937346330471627,8.50025001076533,-99.99097983386984,0.25087909989070023,247,39,111.03458337517861,2.6288214614569196
8,28.558341346455528,10.535061318794334,-104.59635881482035,0.25448133161826025,755,39,78.81782773061387,1.2884449504143192
128,10.795966116214592,5.287628744860201,-78.75625995873114,0.37904048538303503,618,39,11.101994541971333,6.53927151924529
64,10.975785384737557,50.72554329121404,-107.04335239727185,0.12044733999656543,555,39,104.15599704025574,4.102650565832275
32,39.63167169208094,53.3770020223341,-92.18653738378376,0.6825324595377216,186,83,64.99163073581843,2.3941527831357994
8,37.81002903772886,43.63972758441438,-123.39672510354373,0.8119462346378834,767,73,33.81499770111192,2.551863422111687
32,28.456583146930328,31.62423883406109,-92.38297326985003,0.16781459564602863,309,39,8.79669817364638,2.183345285532453
8,33.204193770598025,25.414483289069516,-120.52826534251756,0.9597910204048502,267,28,68.55996059663144,1.7290065641577024
64,25.065850309937275,53.78086951150982,-94.87407769331858,0.7147532764439458,823,60,83.92616891848407,4.232664122917263
8,15.040426232345903,54.83610511728734,-96.95818357088777,0.6748932030541548,209,83,44.43516797295813,0.6946549782115559
128,18.041909224686286,53.21579190055103,-139.88209423309507,0.27199860534435605,88,60,73.31116649801736,7.478698583545837
16,30.295401573317395,39.44288767815851,-84.72928187593418,0.13998737672176287,980,39,105.86468846723886,1.2166900110500825
128,26.199561391475665,51.037261888361705,-125.14826360790056,0.9955689004906878,621,73,58.41012580227786,7.937857870012561
64,32.12746904766674,48.24530096612182,-118.6078377713967,0.10284259215747671,489,28,93.1046747452952,5.591942163923839
128,26.334672938825488,56.92231516039688,-117.8389980539217,0.5534717762098499,468,39,61.36069077553593,7.583994059807265
64,24.28151206597299,6.440818969263564,-100.29929976941108,0.3976844144330547,648,83,80.77336177494344,4.167182251298989
128,35.85356863040552,12.245082540000904,-117.40031472217183,0.6581598242975735,138,39,89.47539990246024,7.736406074593149
16,33.0156486679338,30.426255855033396,-91.70902395524999,0.8183804247795352,957,28,99.0298399982617,2.1010417060606854
16,20.43427623706579,34.74365652420494,-66.33867132293142,0.13457626710410775,938,60,21.704942931040364,0.19183841305485383
64,27.295494265427607,9.238205352388213,-136.60621614344868,0.41814478816279965,235,73,8.448643488301698,5.332862705896258
8,16.470254571931516,31.889380748584827,-84.22913552865526,0.415818568018411,117,39,52.06656581825754,1.2968720899401873
16,14.57617128742784,45.562959770245385,-67.36809649763045,0.9383157286513161,972,73,28.507201748132385,0.21900667808586802
32,39.31522552663952,26.732575879537524,-103.58624066130749,0.13300979890732878,648,83,115.54699610136451,2.6844847053967063
128,31.27181558352749,56.2464545688049,-122.39109392761975,0.8284386709389908,535,73,73.94887791967348,8.598826535607225
128,30.00592772638313,20.862299080031015,-104.61649556390918,0.9224342836561245,149,60,106.66261180721034,7.623633890008325
8,35.325113469075916,25.0526550508647,-71.35813831942167,0.9489806670470013,915,83,57.87495887954521,0.45559022514827696
64,16.154189214460217,55.5409593501755,-131.85570536403705,0.6617777324716385,617,28,88.84539563292238,5.27565431447625
64,18.17872002200601,5.787340271688299,-116.04933010357215,0.3064154493510364,883,60,111.85549197367834,4.3528045939531195
32,33.60710158765885,35.06174281177622,-87.30709160481865,0.3373306088457655,305,28,52.38980660901893,2.6206474709556344
8,11.44636116581668,16.07216593023383,-83.58886835435493,0.3960009663856152,267,60,20.905281008566917,-0.6661663700813523
8,16.93224389764214,42.88869161275499,-113.47482407462451,0.5024272871663764,544,73,77.94515503243926,1.6764084429992308
16,10.709157581390091,58.84396133461449,-124.38667862250797,0.41068263301028285,692,60,24.075850817588815,2.5028118168850777
64,33.297905583752254,6.906864669956583,-105.68445332558846,0.39593722619594984,787,83,103.00432880635901,4.800802898663647
16,36.526193900452235,57.122841428045895,-99.5592991688109,0.886171294055993,887,83,86.30396347149204,1.725088343010209
64,10.329874859754414,33.44979810428852,-131.79872287468206,0.016592480632597884,218,39,46.052694957289106,5.514605984172945
8,11.110229041464779,15.895369801785707,-124.08062888324505,0.6712708252291325,110,39,10.124507572620605,2.0922784730110173
16,20.602641379081543,48.69835494699118,-115.48292255657438,0.7201574609309402,579,28,48.15030998444736,1.695499662957699
8,22.563115746762193,59.90911312661223,-66.32043831227394,0.23147521376529812,65,83,87.50531382010237,0.7973293676772681
64,21.65674303811037,37.380233717222595,-137.4604987701609,0.7802126485356335,375,83,1.8027050376679554,5.405388132018712
128,24.647234110653343,29.622038397573007,-116.9643725859206,0.24860488461330632,734,39,36.32150524545056,8.165855795798873
16,27.738263072347877,21.249462761258116,-100.08834683712465,0.35920874698269034,942,83,32.103243629801085,1.512909580760563
64,32.12071232163399,34.13128481700909,-92.31344358093551,0.8575306077519237,154,83,55.6261701462389,3.7370218491249316
128,20.11009529293859,53.95533693510946,-67.92312834476257,0.9459708898455993,444,83,2.1174192214327014,5.439627653540976
128,30.851056865756597,58.58069440989964,-133.68484776427556,0.995734452051323,412,73,41.533020019728916,8.853916725430263
16,30.65207189283208,45.03666188355709,-135.8665022673631,0.09536092127300355,185,60,115.39353101199399,3.719443855813295
64,12.028376907766447,7.5768549690181715,-73.94312387514664,0.8461242105302316,519,60,58.008268382760505,2.8793392606301356
8,29.536989311244763,53.41731191819098,-127.50347450507024,0.5196116758030075,598,60,86.9917437023543,1.8389474458774226
32,23.90482131401717,52.606743009350375,-69.11252517494334,0.1331821256675234,425,60,93.40070748810705,2.048766486420951
128,27.861550519601312,40.51959469603633,-111.31372307801016,0.06845045256601678,461,28,13.441405568184681,7.615491955127531
64,39.913735004731336,55.09235889041534,-91.15625959876604,0.05702691400361937,78,28,17.427002389829887,4.481501999007137
128,17.792613512809787,28.511932835633832,-72.92065329255801,0.0011120941961874076,77,60,88.23014595681522,7.136460131318024
64,39.51932943879485,21.348079423973946,-131.57236124149335,0.46618159112755697,158,39,89.66833656474603,5.3919164429262985
128,26.953995507676268,8.964638479927036,-90.2125388306203,0.10326500887504841,216,39,33.11385937886251,7.141840402717324
128,30.497762909787877,44.56444923030372,-123.97743857058992,0.5934613827047238,407,60,40.361487205869835,8.431761106227647
64,12.448899460917687,28.200549819635725,-75.64042860545422,0.40542282513915495,144,28,98.23118764477296,3.8270977169218168
64,36.57933244708562,52.30768313421892,-80.96920121323151,0.4111904758694911,568,60,32.07104221764741,2.8188554956111394
16,14.274866287045397,39.87572172569822,-113.30972833305074,0.1268240225504188,401,60,14.002694392307976,2.1632933379579673
32,29.42424142463809,6.051385193637022,-133.19172111041718,0.5213770214737412,246,60,94.6079437133895,3.8273960533560327
16,37.68271571540183,11.840261945028061,-65.66842262306501,0.13925407078470398,223,39,35.10180244092373,1.0702441201696369
128,28.5143495981209,40.520231245756634,-120.0793011112728,0.16988707321905727,631,28,35.68719984743876,8.517986113581946
128,21.83428835710106,42.37911830043093,-130.67335403554426,0.34557958587081306,706,60,66.70944204891845,7.692838222524143
16,11.096490035442846,46.5273060810453,-122.33177736295929,0.35466620498508283,11,83,90.78470006714889,0.6991799959869276
128,18.208799988449975,21.072002675404377,-104.86315190002261,0.0860321570329432,452,28,49.359634839748416,7.748372584705643
16,19.484683149302516,13.801371505475672,-78.85172908508581,0.09842418910136874,845,73,27.278648528403295,1.6093063208024638
32,10.638082325511615,9.494894016072804,-118.85789894730885,0.20152837800631285,88,28,91.493342632692,2.731016694105824
128,15.593147864327635,39.902032965266706,-131.84855193016506,0.08159872000483837,138,39,61.00265850775107,8.237856490218057
64,11.64284916466094,39.35649628698451,-139.2769224736566,0.8206961607667793,188,28,28.12441088134506,4.510139452696452
32,28.40234167632123,10.801053497614681,-107.34786473066416,0.13097374299417408,894,39,63.092440401987055,2.522934839279488
8,24.44032454905971,47.97270206610178,-123.00421782436217,0.053830524908459076,462,83,54.50573037182969,2.3207523284720213
32,29.78061766617348,51.958170693756685,-75.92154396773081,0.41739478232914795,618,28,116.755396194245,2.556664048913891
16,30.56695861686914,53.34383951552471,-113.02347395473984,0.1619230066322137,967,28,40.36724680834913,2.7296897354310574
8,21.964683426907015,11.009531567029178,-90.18955731210735,0.2856259885622431,586,39,82.60291498963892,0.8807358740954947
32,31.422607963972833,9.790102173767432,-110.19733809923594,0.4768388777331244,447,83,46.83909351138656,2.264931050251964
64,28.954405810500052,14.618479044677766,-127.24061899669134,0.4441035569066186,817,28,82.93270440646214,4.813860642910165
8,22.712147609462885,21.24097717263688,-81.99951389607051,0.8973857174637149,845,83,72.29293318337312,0.8744757645508602
64,38.49883551850676,47.46068619704947,-64.42109929735363,0.2262724300031862,58,60,60.42162135575959,3.1537911988962275
64,10.919575066174183,28.042128460311147,-87.66938103777011,0.21633277763082703,572,73,41.478832265023115,3.4855206068288185
8,14.657207377921376,7.374555468835641,-98.66412918189857,0.4131725172077195,882,83,81.59660521072516,0.9868659652095425
32,16.48114547528799,19.607055812723335,-117.80282562200368,0.19571264009964906,216,73,48.53892773422913,2.0650139321866754
32,15.02857648864953,8.944153886620805,-132.40656505426642,0.5185616886657339,593,60,95.87382744860473,2.9810654005799133
32,17.0082325314973,33.56622227271656,-91.19940663364115,0.6764837495206044,282,39,25.08697545370394,2.237155753704218
64,29.17359813446501,22.268169455754403,-70.84534025053087,0.1790316374415838,288,28,84.64276442329418,2.8062641840833904
8,26.789460504607423,30.987134525358247,-71.60207843508205,0.20883093549458998,456,73,65.9717461519224,1.079934405382422
128,13.147905352545246,38.035808660159574,-74.28893096794445,0.5817366474211867,339,60,81.17665721908932,7.080657045751151
128,35.803671915676134,26.14812302046469,-139.20169786732404,0.9545659288588108,28,73,105.76923987879,8.469258354459003
128,27.3602622571718,55.23078211669302,-106.01193257055304,0.59856299321776,810,60,81.3217849341238,6.661916166672677
8,36.129073712382564,26.83582726804554,-111.95835725710705,0.08018675681211329,761,39,57.94542409390123,2.0132314672855456
8,12.254133452074264,31.56328796469454,-74.62974863875318,0.22607907101056268,83,60,79.73085439112134,-0.02114318848780039
8,13.490991936564283,45.622860197278186,-138.00226703063603,0.6710129805329098,960,60,49.63734776732386,1.930441403271114
8,37.00055925544315,13.109888968845617,-99.28875555271553,0.6024494419665878,83,73,19.09909007925958,1.6594114239220379
32,19.45871013491831,18.80316637371639,-98.5039204495524,0.5778070502510847,141,83,81.91191357375665,3.6458994825083257
16,18.83397278625753,53.7407679255791,-80.6482938433028,0.728370854339646,618,60,92.07350130187561,0.4259372477463669
32,17.696883511040912,38.74822628306021,-112.58838827819828,0.28328440349257733,533,39,46.51495502429512,3.174152170622352
128,22.129563043128762,42.54394716728713,-79.00424330601052,0.1307173235897573,405,83,57.39404010132516,7.648289152225162
16,23.55303036211687,56.107542949751966,-71.0237621073449,0.8591117576469165,577,39,119.04897175096275,0.04899757838577101
8,23.380173188738674,20.520289108126008,-70.28687726473166,0.16136735838838312,238,28,64.25579395883449,0.9544280426411176
128,12.682330069367787,8.586252519327063,-69.36049401361815,0.23333282264932664,675,39,109.91219550133845,6.931428405309292
8,30.922608017405196,57.986693881745275,-117.13933403258352,0.41130397206623126,704,73,72.13094008755633,2.71909808652054
16,24.4456705453765,55.029475069012584,-130.76842862568662,0.06203676362878152,922,73,74.80940776035175,2.2319947175477988
64,22.52742327354785,30.516225724678304,-123.78938926917255,0.6253301699544539,364,28,73.85417044612872,5.235768479272257
8,20.25616498116058,16.695440700410288,-116.86500429632402,0.6725072626736491,518,39,87.15642004425816,1.440758083992447
64,32.747895877870675,58.72401806808627,-95.73030482001826,0.8499593305032054,783,73,19.641079647567345,3.478510293488084
32,28.994541267820672,8.630541427713286,-94.92733084129168,0.7986557803566365,321,28,80.45359983390111,2.6641841014479692
32,30.84853266707385,33.37240464917805,-108.63251384763419,0.6313759776433766,461,73,102.05153852147136,2.587167081346923
8,15.011018382762256,41.12290575983617,-138.76840866469533,0.6059969672710255,639,83,86.1722085547227,2.7087868864740243
16,34.740428977754476,50.048493262391084,-110.31096492558977,0.3427309254279072,565,60,59.14755427015233,2.1900134712895323
32,32.30524768874823,51.279615419661795,-99.78950058958957,0.3799790789653946,389,39,11.361718860575408,2.802559124084108
32,20.64988917495812,22.467273739361417,-117.7085549507971,0.3702321856845767,667,83,57.24578702152256,2.897615408970008
8,17.73048665533641,46.314792629463,-68.86976608479921,0.4425773459328154,275,83,89.1953370268892,0.6077799347857478
64,32.125037443292456,48.9292805410016,-105.70383832108531,0.8409087104029072,689,83,54.428737153820975,4.489652425156812
8,32.48955495228774,35.065652110328365,-131.7945629933128,0.4430337063376194,569,39,59.08821110452028,1.7703909812685898
64,36.426122775967855,24.136777637019165,-134.8794922713103,0.8511507354259817,88,83,119.93614730430963,6.600127388424991
32,12.543760481374097,37.64585144583323,-87.30258890183822,0.3204012861402149,834,28,35.72145102748464,2.4382443830269565
16,28.72446723547402,59.798388569498606,-81.65241647296028,0.006379043406590679,588,28,0.15216922985882952,1.7489661746088856
128,38.832109524083656,38.7116770371989,-63.92571243979613,0.4077481050027323,702,28,105.61856794923106,7.024495883497122
32,34.3895721614828,8.435167649048928,-113.17767599373634,0.1744092671114995,966,83,17.76717113865956,2.9332348489127344
128,21.73244609955282,52.16592857137061,-105.41230188773221,0.07115567887790974,585,28,33.497295986676534,7.277011884460798
16,23.493539464639674,59.52303458603213,-87.04690938903909,0.5123928207321066,555,28,48.21761503220342,1.2390019680130746
16,12.165952269375275,11.656375026685618,-92.22757552077584,0.3832153659472517,929,73,8.533284985612415,1.5749779223735814
8,30.683949074117972,33.41149456452885,-96.65912285859494,0.9080185454216624,749,39,109.51192147096685,0.29027474280136434
64,13.031374330319402,30.18976674519643,-125.14135423958516,0.4186951433276842,429,28,20.011712264723045,5.097504805642963
32,22.12420964953099,44.71787795007482,-84.02883443023026,0.35543933736406175,160,39,72.21916183596574,1.3010283391396986
8,27.038356916578884,54.490834012799986,-107.63780915409043,0.8956899442666165,350,60,60.469563045672004,0.9869457022212851
8,26.05930394357775,26.349113836984753,-68.3549721494529,0.3412444497577206,996,83,103.55568557705705,1.1754436288419206
64,31.70260341065755,13.922837318036365,-75.59277452034698,0.2719545593981987,774,39,95.68041667799552,4.12720649375351
32,22.42389257586781,9.158277233921293,-93.76871098447293,0.6213306241557073,64,39,74.02617071582179,2.539069334459952
32,29.58238323555624,5.513239090490131,-99.44636496305323,0.9164205445320662,36,83,106.26713323027577,2.4935777386960782
16,10.226886249344263,55.95104337015477,-64.96278148528846,0.40736552421283234,505,83,64.24960026137613,1.4106919843905594
16,25.217044260651775,6.284365298050226,-90.10055321087927,0.9567204338893498,51,39,40.70848086346404,0.5672810678885267
64,27.491246829090766,6.942124521713149,-106.67473372141663,0.2511692675484013,608,28,23.881355329822593,4.854086825576693
16,24.682748909294215,31.816415652036138,-135.85313607042167,0.056680432165835404,282,39,84.25881182362846,2.665765903477329
16,19.701146863465624,7.988261915259711,-94.32980665284191,0.7833872199958384,582,39,79.12288647346128,1.5101076277246137
8,36.89007455563359,15.341360403847887,-117.4022058903997,0.832929715574228,838,73,1.8835086715535576,1.8841906496981806
8,30.15678230796185,53.03276037234442,-71.59758387040519,0.7314863597031158,419,73,36.3147819514506,0.1884961788309267
32,11.810562519716914,27.606159139605015,-78.17523413677301,0.516283299197674,914,83,107.9520713715883,1.464453959908451
64,19.573014197297667,19.10915343443363,-86.28166810662344,0.7379509473975921,505,73,67.43377319918872,4.180750839244045
128,26.19871390841679,21.392871475169372,-120.9482677067443,0.9457497022259301,944,73,86.63797763419737,8.239044713471786
64,12.403445391540254,32.90765662947949,-82.18097982089563,0.27706924971339963,670,28,108.22914860986666,4.305434341019175
16,24.63562131779087,53.95776255678081,-112.63139033091248,0.7780463064831992,613,73,82.5862703289283,1.9771303320575289
16,22.25359639212096,14.127519241268175,-133.50806571710086,0.9459246440320865,972,60,106.31065373321101,2.644034834905026
32,23.656604472454035,29.385900790855324,-138.5500767163416,0.3872744114248413,875,60,58.04565988688558,3.788124761582373
64,12.747462199799024,41.132533594692674,-70.776339287287,0.44210703467972,129,83,46.07364106849863,2.7281349137046864
16,13.042624853476497,24.72935389793574,-131.92175145457912,0.5969452234131726,644,83,6.541426789303104,1.7265788172843175
16,28.23715278380334,51.583286981388326,-72.2089655542901,0.5848278113057909,629,39,119.78340653733429,0.61852175065707
16,25.7317080798274,14.758582320833877,-63.96326635397634,0.37345794513270525,661,83,80.71732122321481,0.991663799852784
8,22.651627806203663,8.654411439567617,-109.37609884508898,0.6256507894272765,765,73,31.569603590902894,1.6731918995552968
16,18.06980213305293,47.5633810651586,-123.65468932808238,0.11514617839520114,525,83,89.23230210727412,2.8197040572157444
64,24.85439581041923,45.23230696871993,-80.96660853167796,0.3235304124854915,570,28,87.61562253317099,3.336915405892219
16,38.38346386400898,44.928895049191254,-111.75596867197581,0.07010813964125695,447,28,119.4742871547248,3.5479263320541707
16,26.42777128461209,32.14506191870653,-83.29874758166767,0.12434584143087035,315,60,66.08285897647761,0.8233865245578645
128,10.674079249603523,10.11448519027227,-67.844784260068,0.025769598764351143,603,39,111.79910997108229,6.273967294823265
128,32.868554043298474,48.478038685118676,-97.12519369183055,0.35781124933559305,338,28,67.17548666157171,8.011278394754335
8,12.942477423527338,39.70069846260399,-97.48360686485557,0.7545693612057366,39,28,99.53146445207759,1.5723120908746167
128,29.489399469771055,58.046215964544636,-63.39351879329462,0.3413186459500521,877,73,12.74948501634726,6.186845840925415
